Track Name,Artist,Streams,URL,Number of Appearnaces in the Top 200,ID,Tempo,Key,Duration,Loudness,Time Signature,Number of Samples
Everything We Need,Kanye West,5211956,https://open.spotify.com/track/24bnCCysWnbNRNUT4LpHcP,2,24bnCCysWnbNRNUT4LpHcP,116.96,9,116.5595,-6.823,4,2570137
Roses - Imanbek Remix,SAINt JHN,6917501,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2,24Yi9hE78yPEbZ4kxyoXAI,121.975,8,176.84,-5.484,4,3899322
make up,Ariana Grande,8069884,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM,2,27356GVuMPFWiJSZCragoM,105.137,7,140.69333,-5.373,3,3102288
Hurts 2B Human (feat. Khalid),P!nk,4358944,https://open.spotify.com/track/2BM7nF0pMIpLQOT04o691Z,2,2BM7nF0pMIpLQOT04o691Z,83.031,7,202.64,-5.647,1,4468212
Myself,Post Malone,4704238,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR,2,2cvOfKHOHgwQlLiuLKP2xR,163.882,0,158.12,-4.234,4,3486546
Death By A Thousand Cuts,Taylor Swift,5439948,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,2,2dgFqt3w9xIQRjhPtwNk3D,94.071,4,198.53333,-6.754,4,4377660
Soldi,Mahmood,7293600,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo,2,2dxky69jKzbtUfA3Hl8Nuo,94.904,3,195.47636,-9.832,4,4310254
Futsal Shuffle 2020,Lil Uzi Vert,13422220,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2,2Ec33AVlkTTq8BHFgBTdQs,136.97,7,198.91264,-8.191,4,4386024
FANCY,TWICE,4735509,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,2,2FXd6kKCtBIc6UfN1gH1pA,132.022,5,213.88576,-2.15,4,4716181
i'm so tired...,Lauv,5672114,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,2,2iwS33Jfev1QBiuhWVWZHY,102.211,11,162.58281,-7.058,4,3584951
Who Needs Love,Trippie Redd,5223668,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D,2,2ktxr00GpTtbMNeBjNeY8D,108.963,0,158.5321,-7.664,4,3495633
Christmas Tree Farm,Taylor Swift,7993097,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek,2,2mvabkN1i2gLnGAPUVdwek,134.002,7,228.02667,-4.505,4,5027988
Run Rudolph Run - Single Version,Chuck Berry,10208704,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,2,2pnPe4pJtq7689i5ydzvJJ,152.132,7,165.73334,-10.609,4,3654420
Diamonds (feat. Capital Bra),Summer Cem,4832628,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb,2,2QpxC2yag7Ec7Ut1dovXKb,154.794,4,197.01334,-8.685,4,4344144
On God,Kanye West,6257786,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn,2,2SasoXZyv82yYgHiVOvxQn,72.577,9,136.35085,-4.413,4,3006536
Ela,Reynmen,5274552,https://open.spotify.com/track/2VUTPdW21gPVVTEmvdSwos,2,2VUTPdW21gPVVTEmvdSwos,130.08,8,185.78287,-6.768,4,4096512
I Think He Knows,Taylor Swift,6378238,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd,2,2YWtcWi3a83pdEg3Gif4Pd,100.003,0,173.38667,-8.029,4,3823176
Rolex,Capital Bra,4675767,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF,2,38lQ7lYhN3eSWepnZHaiBF,91.985,4,235.95493,-6.542,4,5202806
Selah,Kanye West,5512567,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4,2,39JRmdKFka1Oe09FoOCPI4,90.076,9,164.61955,-5.673,3,3629861
Santa's Coming for Us,Sia,9488470,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6,2,3AlpkljBS1AU7HFVPms8K6,93.057,1,206.53333,-4.486,4,4554060
Takeaway,The Chainsmokers,5367672,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2,3g0mEQx3NTanacLseoP0Gw,100.1,3,209.88,-8.144,4,4627854
YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,5000962,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,2,3Hh0ZcGIqIkSiJVZGLcVLx,166.809,8,211.99483,-6.24,4,4674486
Be Honest,Jorja Smith,5885301,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs,2,3IWs9dAwTqN0EFhOIcBDfs,98.04,4,207.03052,-5.891,4,4565023
Adore You,Harry Styles,18760844,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2,3jjujdWJ72nww5eGnfs2E7,99.048,8,207.13333,-3.675,4,4567290
Sauce!,XXXTENTACION,4828490,https://open.spotify.com/track/3jq1RpStaB1YGyN3rRZGca,2,3jq1RpStaB1YGyN3rRZGca,135.034,3,144.7244,-13.672,4,3191173
Closed On Sunday,Kanye West,6068996,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3,2,3JWiDGQX2eTlFvKj3Yssj3,97.984,11,151.87311,-7.353,4,3348802
Death,Trippie Redd,4933254,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,2,3Kd6Wp3lG5HXMB2dlvuy7y,164.005,10,172.19556,-5.969,4,3796912
goodbye,Billie Eilish,5401559,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7,2,3LgWsmilsrWXiPYQFRD0T7,74.318,6,119.40966,-21.877,3,2632983
Mekanın Sahibi,Norm Ender,4766769,https://open.spotify.com/track/3loy88Lp5qoTHhL8GhRfVZ,2,3loy88Lp5qoTHhL8GhRfVZ,123.029,8,191.5043,-5.769,4,4222670
Lean Wit Me,Juice WRLD,5398169,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,2,3oDkdAySo1VQQG0ptV7uwa,163.935,1,175.75523,-5.515,4,3875403
The Archer,Taylor Swift,6205040,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,2,3pHkh7d0lzM2AldUtz2x37,124.344,0,211.24,-9.375,4,4657842
Cry for Me,Camila Cabello,6348913,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ,2,40nPimvmG05WYS7983bawZ,118.058,9,189.13303,-4.134,4,4170383
Empty,Juice WRLD,5643696,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v,2,41MCdlvXOl62B7Kv86Bb1v,77.557,0,248.4312,-4.869,4,5477908
Robbery,Juice WRLD,16184993,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV,2,44ShclXTOOnYtt5CnCDeGV,79.99,2,240.52727,-5.179,4,5303626
Ferrari,Eno,5691907,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO,2,4AgK0CwpwcekXVdAoYB2VO,79.648,10,172.32082,-4.889,4,3799674
Gold Roses (feat. Drake),Rick Ross,4459538,https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy,2,4aPB8rSxGFISs0o6V2LrTy,80.142,1,345.16,-5.318,4,7610778
Blackberry Sky,Eno,5084906,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j,2,4cawYWrqMRz0T0hOIVxk6j,102.996,5,156.49701,-8.589,4,3450759
Shotta Flow,NLE Choppa,4379692,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,2,4dAMdQ6g4kGmnc1MDHsg77,120.088,9,160.01334,-6.728,4,3528294
Numb Numb Juice,ScHoolboy Q,4550296,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp,2,4dTiQezDWmEOWcdCbWVWMp,156.997,6,114.97333,-7.756,4,2535162
Créeme,KAROL G,4350731,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2,4EKZsrsCKyqr64FBHLc0DU,96.995,6,214.29333,-3.576,4,4725168
Beautiful People (feat. Khalid),Ed Sheeran,30020754,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,2,4evmHXcjt3bTUHD1cvny97,92.977,5,197.86667,-8.113,4,4362960
Christmas Lights,Coldplay,10645847,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,2,4fzyvSu73BhGvi96p2zwjL,130.795,7,242.49551,-9.146,4,5347026
Wake Me Up,Avicii,4333160,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,2,4h8VwCb1MTGoLKueQ1WgbD,124.08,2,247.42667,-5.697,4,5455758
Price On My Head (feat. The Weeknd),NAV,4715115,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,2,4hqOmrCCJKyiuwDexd8c2t,74.949,6,217.77596,-6.104,4,4801960
Lights Up,Harry Styles,9674765,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2,4jAIqgrPjKLTY9Gbez25Qb,101.987,10,172.21333,-8.165,4,3797304
Maze,Juice WRLD,4968090,https://open.spotify.com/track/4mUIe9gfsdtsVP2zFIl74x,2,4mUIe9gfsdtsVP2zFIl74x,160.067,11,144.09042,-3.813,4,3177194
Floating (feat. 21 Savage),ScHoolboy Q,4844086,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ,2,4NN6N5TxBO5k9uqu0W4gfQ,139.932,11,186.82668,-4.977,4,4119528
all my friends,21 Savage,4801560,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,2,4paAidoE8VAemwU4jgCc6l,130.09,0,211.78522,-4.513,4,4669864
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,8276588,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2,4QPEwDdOMhY7rNS05mTyMR,104.0,7,216.70667,-4.178,4,4778382
Santa Claus Is Coming To Town,The Jackson 5,11436731,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir,2,4rMWDm28mERZcRPc1f3yir,146.709,0,148.16,-10.803,4,3266928
In My Room,Frank Ocean,4603499,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL,2,4S4Mfvv03M1cHgIOJcbUCL,158.037,7,133.68,-7.425,4,2947644
in my head,Ariana Grande,8885295,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,2,4T652DlATVHe0jdLKaN3Bw,134.979,0,222.94667,-6.402,4,4915974
Eiskalt,Loredana,4555082,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ,2,52UVKsw31NTOCTNPTpwbFJ,180.014,7,151.5579,-6.001,4,3341852
Can We Kiss Forever?,Kina,5368278,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2,58wyJLv6yH1La9NIZPl3ne,109.986,4,187.9318,-18.717,4,4143896
Topanga,Trippie Redd,4364531,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2,5aXgz1oKK8Q9z9xvTmSnrO,105.955,4,215.3643,-8.245,4,4748783
GIANTS,True Damage,5346208,https://open.spotify.com/track/5C0ivQMxes2lWuOANhvVAm,2,5C0ivQMxes2lWuOANhvVAm,154.881,1,191.72,-5.386,4,4227426
Ransom (with Juice WRLD) - Remix,Lil Tecca,6409779,https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy,2,5DSfqrLkUHLZ9bW0SS3rVy,180.005,2,171.22667,-6.436,4,3775548
False God,Taylor Swift,4530179,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,2,5hQSXkFgbxjZo9uCwd11so,79.97,11,200.30667,-10.862,4,4416762
Au DD,PNL,5407706,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu,2,5lCxlSBFyP5g4EhVypAoOu,119.963,6,247.161,-7.706,4,5449900
Date La Vuelta,Luis Fonsi,4548090,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2,5lwVd35Zg6DJ4qibVMq99H,94.006,6,219.77333,-2.903,4,4846002
Forever Alone,Paulo Londra,5089602,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f,2,5NPzbTzFxIQPaheZuPhn4f,129.954,7,215.96263,-8.392,4,4761976
Pass auf wen du liebst,Ufo361,5141582,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1,2,5NsCv3I7o0f6vSQScG01f1,164.08,5,209.44925,-8.974,4,4618356
Jetzt rufst du an,Loredana,4694104,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo,2,5opjywL6TBjJRF22TcFDMo,128.48,3,151.88794,-7.285,5,3349129
Por Eso Vine,Paulo Londra,4446367,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,2,5qN1G8fSHq4Sv5FRoOkNGu,188.009,8,178.53447,-5.048,4,3936685
RUNNING OUT OF TIME,"Tyler, The Creator",4856948,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,2,5QvBXUm5MglLJ3iBfTX2Wo,84.281,6,177.22667,-10.6,4,3907848
Tap (feat. Meek Mill),NAV,4298159,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO,2,5rU6kDNXZLXIinFezpbWbO,85.018,2,148.278,-7.033,4,3269530
110,Capital Bra,9127339,https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG,2,5sdQ7VUx6GOfsRoSxnK1YG,179.056,1,194.5342,-5.057,4,4289479
Shots,Lil Tecca,4986800,https://open.spotify.com/track/5xjei7JnROsAzLY2a7RdZU,2,5xjei7JnROsAzLY2a7RdZU,108.028,7,109.37333,-5.721,4,2411682
Agora é Tudo Meu,Dennis DJ,4532933,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz,2,5yH8pYxNckOU1cxfPsMIaz,139.998,5,171.99837,-3.306,4,3792564
DODI,Shindy,4407694,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H,2,63THFs9ovzO3WQsz4lzh0H,146.958,10,183.0458,-7.057,4,4036160
Hold Me While You Wait,Lewis Capaldi,4358522,https://open.spotify.com/track/6700Z4Izi8EbB6JNthU6Ma,2,6700Z4Izi8EbB6JNthU6Ma,106.958,11,205.68694,-5.507,4,4535397
Time - Edit,NF,5459506,https://open.spotify.com/track/68Vm2W4oURsPV3121vUZgB,2,68Vm2W4oURsPV3121vUZgB,97.968,8,230.61052,-3.885,4,5084962
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,4816854,https://open.spotify.com/track/6bWBLZLBRQEJ5KsLicouNB,2,6bWBLZLBRQEJ5KsLicouNB,119.996,7,170.43973,-4.744,4,3758196
Graduation (with Juice WRLD),benny blanco,4874384,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,2,6cjSh516BbrNUs213jDAGm,154.968,0,177.84708,-5.286,4,3921528
"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,4230747,https://open.spotify.com/track/6Dma0t0hOe6Bd6u5YRKF3n,2,6Dma0t0hOe6Bd6u5YRKF3n,106.032,7,175.82668,-4.641,4,3876978
Make Believe,Juice WRLD,5305395,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI,2,6eiztdXRkooWsBt2xToMWI,83.981,0,142.02571,-4.35,4,3131667
Zombie,Samra,4446184,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM,2,6fDC5DIa4bt6NbPZWR1yxM,109.085,2,176.53477,-5.764,4,3892592
Wanted,OneRepublic,4517741,https://open.spotify.com/track/6hLkeOMrhZ2CMLBp2of576,2,6hLkeOMrhZ2CMLBp2of576,145.816,1,136.24776,-6.586,4,3004263
Caro,Bad Bunny,4366826,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2,6it15CsDlkqB7N4lF0C1qM,160.007,0,229.45583,-7.739,4,5059501
Dionysus,BTS,5575872,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ,2,6JdS5rJvJaRA7B1tcm7kxZ,176.084,7,249.21542,-2.769,4,5495200
Old Town Road - Remix,Lil Nas X,6980925,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm,2,6jmZlyf9DxcIoRrjw02YXm,136.009,6,171.29333,-5.777,4,3777018
Make It Right,BTS,6072623,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH,2,6KUE0HSSudAp9AOycaF6SH,105.766,7,226.321,-7.874,4,4990378
KARMA,Nimo,5097572,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM,2,6oX9RuILbVIglevEhbg8iM,159.992,0,255.13333,-6.121,4,5625690
Alocao (With Bad Gyal),Omar Montes,4849105,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI,2,6RyuoOJXNzlVWpfC5xQyeI,178.005,11,209.32,-4.705,4,4615506
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,10020698,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee,2,6s2wpWPFPAgKg2LXxi1Oee,139.734,0,267.6,-8.444,4,5900580
Step Into Christmas,Elton John,11289162,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT,2,6sBWmE23q6xQHlnEZ8jYPT,140.308,2,272.39392,-5.584,4,6006286
Watermelon Sugar,Harry Styles,15195825,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2,6UelLqGlWMcVH1E5c4H7lY,95.39,0,174.0,-4.209,4,3836700
Almost (Sweet Music),Hozier,5567308,https://open.spotify.com/track/6UTmrvq4nRmx1iQ6iMd1FD,2,6UTmrvq4nRmx1iQ6iMd1FD,90.036,7,217.48,-5.601,4,4795434
Au DD,PNL,8696416,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV,2,6VSaNvPPagk4U5Skxp6XfV,119.963,6,247.161,-7.706,4,5449900
Santa Baby,Ariana Grande,9273136,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,2,6YJdPrH3i2POzu7hdHIRrb,95.989,0,170.93333,-5.752,4,3769080
MOJAITA,J Balvin,4512812,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf,2,71pEiUWwfDFiRO6RmFpnBf,172.069,0,187.33333,-3.602,4,4130700
INTRO,DaBaby,5395559,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v,2,77KMttn3Lic7ZQKDlPqp8v,100.024,0,172.8,-7.699,4,3810240
One More Sleep,Leona Lewis,8960837,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d,2,78pn8k7RogKo2oxl0DyX6d,112.985,11,239.58667,-3.845,4,5282886
Crushed Up,Future,5998233,https://open.spotify.com/track/7AYuSG1LoaaFVKjOxsB6Vh,2,7AYuSG1LoaaFVKjOxsB6Vh,157.999,10,150.3234,-6.817,4,3314631
BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,4559558,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d,2,7hvO2qCwJVZxiyoA7c9i5d,92.47,1,209.12,-5.35,4,4611096
blun7 a swishland,tha Supreme,5501570,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,2,7HwvPmK74MBRDhCIyMXReP,129.883,7,167.76,-5.984,4,3699108
Insomnia,Daya,4934599,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj,2,7hzlzoOwCZ4D3Ow5YZK4kj,123.084,7,179.74553,-5.095,4,3963389
Nautilus,Shindy,5257429,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG,2,7IkZpSOJKGXCGhqAvHs7FG,172.369,1,183.69202,-6.164,4,4050409
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,5151516,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE,2,7jzldCBnJjpJM3epzJ85KE,93.001,1,186.02417,-2.721,4,4101833
HOME,BTS,5635375,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8,2,7lthOBXNue2IvedLRfkod8,142.991,7,234.17792,-4.625,4,5163623
Homicide (feat. Eminem),Logic,4435899,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg,2,7M2tXmeS15NAzEn7ABFeBg,140.055,10,245.38667,-5.667,4,5410776
Fingías,Paloma Mami,5304149,https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z,2,7o0oY5wRcoV7oPuDhD2J1z,191.994,6,225.37334,-3.83,4,4969482
MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,4425232,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW,2,7oqftogUN82Q7VNy2TmTJW,105.742,7,272.06894,-6.175,4,5999120
Legacy (feat. Travis Scott & 21 Savage),Offset,4687311,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99,2,7pMRoGLEJuFM2wl5pt0R99,128.085,1,244.94113,-8.769,4,5400952
6 Kiss,Trippie Redd,5544673,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58,2,7tgjDlQsMR8RvkdlNCJA58,142.048,2,199.43665,-10.061,4,4397578
Bad To You (with Normani & Nicki Minaj),Ariana Grande,6981052,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5,2,7vJS1DPc3FzBtqBs8n3mW5,147.983,7,171.84,-7.385,4,3789072
UP IN SMOKE,RIN,5126611,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS,1,01vR5Z7AHinp9D2wu2BNQS,77.494,4,174.6,-5.655,4,3849930
Cozy Little Christmas,Katy Perry,6258406,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL,1,02FaKXXL7KUtRc7K0k54tL,137.494,7,182.52077,-6.264,4,4024583
bad vibes forever,XXXTENTACION,7148151,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ,1,03eJ2DclFWXYU8GWgANdmZ,129.874,8,150.47523,-5.153,4,3317979
Treat People With Kindness,Harry Styles,7800929,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0,1,03mMSLEJCPoGJwQhHpN5y0,122.017,5,197.34666,-3.725,4,4351494
INTRO,DaBaby,7056413,https://open.spotify.com/track/05WepN8vrMLJG5r8XRdLeL,1,05WepN8vrMLJG5r8XRdLeL,100.024,0,172.8,-7.699,4,3810240
Lalala,Y2K,7748654,https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP,1,07rmSXN6vNoquX1AsWd9pP,129.972,2,160.61537,-7.899,4,3541569
Que Le De,Rauw Alejandro,4465013,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,1,08aYFNUTIOMGq93e2VSArQ,99.997,0,225.6,-2.715,4,4974480
10 Freaky Girls (with 21 Savage),Metro Boomin,4088895,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,1,0AluA5RNsa4Cx6XRhf2hWZ,88.031,6,208.29333,-9.931,4,4592868
Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,8661535,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt,1,0b6UoVjUzFyZNpHI0aAhKt,67.4,9,206.49892,-3.07,4,4553301
Lover,Taylor Swift,19675126,https://open.spotify.com/track/0bzbvANY6oETSJLc0wlVGY,1,0bzbvANY6oETSJLc0wlVGY,68.504,7,221.30667,-7.582,4,4879812
Doin' Time,Lana Del Rey,6280029,https://open.spotify.com/track/0cLS7FslBJgsuWwJNRnPWB,1,0cLS7FslBJgsuWwJNRnPWB,144.968,7,201.9966,-5.837,4,4454025
Hasta Que Salga el Sol,Ozuna,4968395,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl,1,0dDboLfmRNsTBscy4j3Rnl,96.042,1,188.48,-4.608,4,4155984
Ya Salame,Luciano,5209795,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b,1,0EDSU9JYeKABA14OcOuM7b,174.1,1,170.2,-3.987,4,3752910
Bad Girls (feat. Gucci Mane),Lil Skies,5414894,https://open.spotify.com/track/0hCHNYL8ApQCGNwJrYN1FY,1,0hCHNYL8ApQCGNwJrYN1FY,131.01,1,219.66367,-4.727,4,4843584
Hundred,Khalid,5674743,https://open.spotify.com/track/0HEckRWFSknIupbGzavk5d,1,0HEckRWFSknIupbGzavk5d,120.005,6,277.08,-10.06,4,6109614
On The Road (feat. Meek Mill & Lil Baby),Post Malone,20344215,https://open.spotify.com/track/0hGH0S74Eoyv6mXZcOKtdQ,1,0hGH0S74Eoyv6mXZcOKtdQ,112.93,7,218.32,-5.046,5,4813956
When I Grow Up,NF,5468408,https://open.spotify.com/track/0hWzB4dR1zwcokPvccww0k,1,0hWzB4dR1zwcokPvccww0k,109.994,2,196.8,-3.985,4,4339440
Bad Reputation (feat. Joe Janiak),Avicii,4964348,https://open.spotify.com/track/0HZgYFimoJG9Ijy8InUWcV,1,0HZgYFimoJG9Ijy8InUWcV,89.995,0,205.41664,-5.959,4,4529437
Thing For You (With Martin Solveig),David Guetta,5186062,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ,1,0IhTEIjFaRt3B2NQYf9azQ,121.057,2,191.39882,-5.545,4,4220344
La vie qu'on mène,Ninho,4650680,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,1,0Jh6iWjna1wk5le0Ahn7No,113.204,7,193.44357,-4.4,3,4265431
Internet,Post Malone,5667440,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI,1,0KAzP1Rbp0Vz5pw8i1KDDI,74.013,0,123.38667,-6.071,4,2720676
HaifischNikez Allstars,LX,4640455,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP,1,0kLA41xkWzzYzMIEGFuDkP,87.538,11,182.92531,-5.529,4,4033503
Homicide,Logic,27894553,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes,1,0Lw6aQcBFWTQ9m4MSwwwes,139.831,10,245.41333,-5.656,4,5411364
Derdim Olsun,Reynmen,4612301,https://open.spotify.com/track/0m0Ew7RcwZaBS8psxgE00P,1,0m0Ew7RcwZaBS8psxgE00P,123.982,1,195.48386,-7.541,4,4310419
Girls Need Love (with Drake) - Remix,Summer Walker,6428530,https://open.spotify.com/track/0mfCH4nfpshBQR9ueZP5eP,1,0mfCH4nfpshBQR9ueZP5eP,97.022,6,222.37433,-9.481,4,4903354
SOS,Avicii,18168783,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx,1,0n2nEtLP3OzDdi12ziIekx,100.001,5,157.20236,-6.181,4,3466312
HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,5616755,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,1,0nFCpnM7nistUWXRZpzOWM,119.939,4,177.0361,-5.126,4,3903646
La ragazza con il cuore di latta,Irama,4632503,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf,1,0NmyHZZMfVBiUSOfDmz9Bf,99.939,0,222.10118,-7.093,4,4897331
cOcO MAmA,Dardan,4739363,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH,1,0oOPa0AlLnjCO6eci0HIdH,99.785,2,190.0,-6.761,4,4189500
blun7 a swishland,tha Supreme,7426611,https://open.spotify.com/track/0oR0Wr9N52K1vbAOuGvMJz,1,0oR0Wr9N52K1vbAOuGvMJz,129.883,7,167.76,-5.984,4,3699108
"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)",XXXTENTACION,4599461,https://open.spotify.com/track/0OTBOHjEaoqroFlfut1ZsH,1,0OTBOHjEaoqroFlfut1ZsH,124.952,1,203.56998,-6.15,4,4488718
Racks on Racks,Lil Pump,7242298,https://open.spotify.com/track/0SfG57HqtBNqKN9O27fo1s,1,0SfG57HqtBNqKN9O27fo1s,150.061,1,129.77782,-7.166,4,2861601
